,word,relevance_score
0,fetal,5.870732826455534
1,"""pro-choice""",5.870732826455534
2,"""abortion",5.733304613080855
3,munson,5.733304613080855
4,right-to-life,5.383624308920039
5,anti-abortion,5.340269016926824
6,pro-life,5.295829187745059
7,granberg,5.148041923090331
8,worldviews,4.83786661230624
9,fetuses,4.83786661230624
10,fertilization,4.83786661230624
11,sonograms,4.83786661230624
12,cpcs,4.83786661230624
13,plates,4.83786661230624
14,abortion-rights,4.83786661230624
15,"pro-life""",4.83786661230624
16,stupak,4.83786661230624
17,clinic,4.684683895319115
18,heartbeat,4.684683895319115
19,"""pro-life""",4.628557948269657
20,mental-health,4.380671464508215
21,zygote,4.380671464508215
22,"""likely",4.380671464508215
23,karissa,4.380671464508215
24,haugeberg,4.380671464508215
25,"child""",4.380671464508215
26,"""unborn",4.380671464508215
27,entrances,4.380671464508215
28,ziad,4.380671464508215
29,dannenfelser,4.380671464508215
30,"wade""",4.380671464508215
31,non-activists,4.380671464508215
32,tiller,4.380671464508215
33,hormonal,4.380671464508215
34,prudence,4.380671464508215
35,unsupported,4.380671464508215
36,disseminate,4.380671464508215
37,kills,4.380671464508215
38,incest,4.131922702142576
39,clinics,4.131922702142576
40,pregnancy,4.080302994742074
41,fetus,4.035190328006284
42,viability,4.035190328006284
43,abortions,3.7910246895393804
44,pro-choice,3.7791455270905416
45,pregnant,3.757281747430824
46,rasmussen,3.71653997316536
47,picketing,3.71653997316536
48,abortion,3.6630103941210765
49,sidewalk,3.6616550676367217
