,word,relevance_score
0,clinics,6.630509267454113
1,clinic,6.044196951939522
2,cpcs,5.3723537342183665
3,trap,5.3723537342183665
4,abortions,5.320772952051976
5,"child""",5.136701551518576
6,ultrasound,5.136701551518576
7,"""unborn",5.136701551518576
8,heartbeat,5.025311733841839
9,jimenez,4.826315613186724
10,abortion-related,4.826315613186724
11,detected,4.826315613186724
12,dortha,4.826315613186724
13,ultrasounds,4.826315613186724
14,lubbock,4.826315613186724
15,fetal,4.826315613186724
16,ambulatory,4.826315613186724
17,fetus,4.75571599886802
18,cardiac,4.435385427660045
19,medication,4.435385427660045
20,rosie,4.368414068296173
21,servicesthe,4.368414068296173
22,toll-free,4.368414068296173
23,ibis,4.368414068296173
24,rubella,4.368414068296173
25,yeakel,4.368414068296173
26,mccorvey,4.368414068296173
27,second-trimester,4.368414068296173
28,prescribing,4.368414068296173
29,pregnant,4.2416000054086505
30,parenthood,4.02495697910431
31,abortion,3.9732377910853187
32,heidi,3.972267637990079
33,pregnancy,3.8809073132286356
34,induced,3.730820947913566
35,embryo,3.704805568914266
36,surgery,3.6491316564402156
37,incest,3.6491316564402156
38,"""aids",3.6491316564402156
39,injunction,3.6491316564402156
40,pregnancies,3.6491316564402156
41,dilation,3.6491316564402156
42,mid-may,3.6491316564402156
43,providers,3.510374230873734
44,abbott,3.4084101522882957
45,undue,3.4084101522882957
46,pain,3.4084101522882957
47,parental,3.2675507483099167
48,surgical,3.222092448291489
49,pills,3.222092448291489
