,word,relevance_score
0,hymon,5.084021527792822
1,firearms',5.084021527792822
2,lethal,5.044561627701279
3,agents',4.629944941559832
4,rosenfeld,4.629944941559832
5,scenarios,4.629944941559832
6,coppolo,4.629944941559832
7,mchugh,4.629944941559832
8,pius,4.379452719114529
9,diabetic,4.379452719114529
10,nrlc,4.281700476932616
11,proportionately,3.965289446004751
12,papal,3.914198176725879
13,midwives,3.914198176725879
14,scenario,3.576177457132511
15,unborn,3.4906142202913304
16,arbitrarily,3.4906142202913304
17,agent,3.318330190704481
18,killings,3.2990457808404408
19,civilians,3.247620721757524
20,reasonable,3.228976819564847
21,pocket,3.20176230931613
22,euthanasia,3.20176230931613
23,innocent,3.1866745353081516
24,deprived,3.052289044347864
25,dignity,2.948174894789066
26,singer,2.8288260686013307
27,pose,2.750903899691352
28,agents,2.7259072127378015
29,prerogative,2.617201275231941
30,safely,2.581897125909066
31,encyclical,2.581897125909066
32,graham,2.489245880158391
33,enforcement,2.439696700557727
34,profession,2.4333708297420187
35,executions,2.4333708297420187
36,suspect,2.4333708297420187
37,conclude,2.4333708297420187
38,disposal,2.300257430670185
39,somebody,2.300257430670185
40,outlined,2.2854249104459394
41,life,2.231212759741995
42,garner,2.2154195931224865
43,outlines,2.179044016210724
44,"""right",2.179044016210724
45,pursuit,2.149270157523677
46,episode,2.149270157523677
47,circumstances,2.1022283820255243
48,witnessed,2.067161906540797
49,punishment,1.9950949674819711
